genre_1,genre_2,cosine_distance
soft rock,singer-songwriter,0.13387988552828411
soft rock,soul jazz,0.005718862635895938
soft rock,southern soul,0.005839272948338192
soft rock,rockabilly,0.01180480411624718
soft rock,symphonic rock,0.12462962881553574
soft rock,pub rock,0.024419314525275237
soft rock,melancholia,0.012281268769726905
soft rock,bluegrass,0.006369555958062434
soft rock,glam metal,0.032258735880781764
soft rock,jam band,0.025976216673306518
soft rock,merseybeat,0.06494054168326635
soft rock,latin pop,0.006537204504606153
soft rock,progressive rock,0.06537204504606131
soft rock,heartland rock,0.26775208023578134
soft rock,country dawn,0.0069686834167257405
soft rock,easy listening,0.014044168141158053
soft rock,canadian pop,0.014379932713576293
soft rock,southern rock,0.0797352702693509
soft rock,synthpop,0.18272042068896444
soft rock,yacht rock,0.3196518054794033
soft rock,british blues,0.03749343922215398
soft rock,outlaw country,0.015130688316720042
soft rock,boy band,0.015267620413811467
soft rock,power pop,0.05495650063936619
soft rock,british soul,0.023782574707724713
soft rock,classic garage rock,0.015855049805149846
soft rock,piano rock,0.057200539415303675
soft rock,protopunk,0.008347257041177225
soft rock,british invasion,0.017069718549972968
soft rock,american folk revival,0.00853485927498654
soft rock,australian dance,0.008735706972682666
soft rock,jazz guitar,0.008735706972682666
soft rock,canadian singer-songwriter,0.017683196392243472
funk,urban contemporary,0.2636347261375329
funk,mellow gold,0.023106840984200794
funk,adult standards,0.03726395024218143
funk,folk rock,0.013772076553037138
funk,classic rock,0.01721509569129631
funk,new americana,0.02822435807679957
funk,soul,0.578254360683441
funk,alternative r&b,0.0035694713622435037
funk,folk,0.0035836079378127605
funk,new wave pop,0.00367210541032692
funk,quiet storm,0.5232460298626166
funk,r&b,0.1039070130223636
funk,blues rock,0.04919374584067038
funk,indie soul,0.03436266059152526
funk,brill building pop,0.04581688078870039
funk,roots rock,0.04666541363071619
funk,neo soul,0.13772591348908791
funk,freak folk,0.003953990190739831
funk,motown,0.4250902896867499
funk,electronica,0.012480190419206005
funk,disco,0.39228218575578466
funk,hip pop,0.038483683704519156
funk,gangster rap,0.008726222759007696
funk,psychedelic rock,0.004469544370606315
funk,jazz fusion,0.044834034561798575
funk,vocal jazz,0.009051534529238014
funk,modern blues rock,0.09534331081581515
funk,new jack swing,0.23993980963282446
funk,deep new americana,0.05126492321722964
funk,rock-and-roll,0.023540427026089494
funk,classic soul,0.3719387470122135
funk,electric blues,0.03318467389933355
funk,alternative country,0.00475721458337286
funk,blues,0.019370516830564788
funk,contemporary jazz,0.009792281094205157
funk,jazz funk,0.2358900369861785
funk,cool jazz,0.01005647483386407
funk,modern blues,0.06057593773184489
funk,jazz,0.01009598962197411
funk,post-disco,0.4393477118897873
funk,bebop,0.01025883867132682
funk,hardcore hip hop,0.0052369660277072905
funk,smooth jazz,0.021696236639540012
funk,rhythm and blues,0.03269330015376748
funk,modern funk,0.1609993448048319
funk,progressive bluegrass,0.005551701544994181
funk,indie jazz,0.044626628509428
funk,traditional blues,0.011265505140311105
funk,afropop,0.03413280743931446
funk,soul jazz,0.09194491276675765
funk,southern soul,0.26990732136983
funk,hard bop,0.005899012086684086
funk,rockabilly,0.023723941144438765
funk,rock steady,0.005963484078897019
funk,neo-psychedelic,0.005996523024676237
funk,nu jazz,0.029982615123381406
funk,jazz saxophone,0.012128564995483204
funk,east coast hip hop,0.006282230024570623
funk,jam band,0.11093354345983275
funk,neo r&b,0.006898684822115753
funk,heartland rock,0.006898684822115753
funk,contemporary vocal jazz,0.006949976865302965
funk,la indie,0.007167215875625521
funk,hip house,0.021674354398329876
funk,jazz piano,0.02185129083940085
funk,southern rock,0.02185129083940085
funk,chicago blues,0.00734421082065384
funk,jazz trumpet,0.007469761980573586
funk,conscious hip hop,0.015203960843648057
funk,boy band,0.03068311210809349
funk,punk blues,0.015341556054046745
funk,acoustic blues,0.0077414779365735376
funk,instrumental funk,0.15482955873147053
funk,trip hop,0.0077414779365735376
funk,downtempo,0.00781416946502711
funk,british soul,0.031863660312823394
funk,garage rock,0.016090359734182602
funk,country blues,0.008045179867091301
funk,nyc pop,0.008045179867091301
funk,modern folk rock,0.00821107731803572
funk,texas blues,0.008480364188579781
funk,electro,0.14748078951811716
funk,world,0.05205204335933544
funk,soul blues,0.06072738391922472
funk,contemporary post-bop,0.008778010885828746
urban contemporary,adult standards,0.013798354713282501
urban contemporary,soul,0.18173769434850873
urban contemporary,alternative r&b,0.058156062191522806
urban contemporary,new wave pop,0.014957060089885288
urban contemporary,trap,0.0451542820072115
urban contemporary,quiet storm,0.5214792391716553
urban contemporary,r&b,0.7935553639568668
urban contemporary,post-teen pop,0.09167252459375419
urban contemporary,indie soul,0.015551610554726425
urban contemporary,southern hip hop,0.08335302410966106
urban contemporary,neo soul,0.46481133908104355
urban contemporary,europop,0.024576957615571215
urban contemporary,motown,0.15549512992109094
urban contemporary,neo mellow,0.00868384098983721
urban contemporary,disco,0.17367681979674432
urban contemporary,hip pop,0.535562729427312
urban contemporary,gangster rap,0.0533149066733557
urban contemporary,indie r&b,0.013368102608388277
urban contemporary,chill r&b,0.028008042574945824
urban contemporary,new jack swing,0.6202174844450157
urban contemporary,classic soul,0.08150126722765205
urban contemporary,escape room,0.009934646294640026
urban contemporary,jazz funk,0.030025532558627943
urban contemporary,post-disco,0.2809149064610259
urban contemporary,pop r&b,0.24958371522661948
urban contemporary,hardcore hip hop,0.015998236735965454
urban contemporary,viral pop,0.010996649281619364
urban contemporary,smooth jazz,0.016569781444183085
urban contemporary,metropopolis,0.005680351338323564
urban contemporary,southern soul,0.029874314280328385
urban contemporary,rock steady,0.006072551012716976
urban contemporary,atl hip hop,0.06140402850659599
urban contemporary,hollywood,0.006283222007842926
urban contemporary,east coast hip hop,0.01919137963300288
urban contemporary,uk contemporary r&b,0.006689000620906493
urban contemporary,dirty south rap,0.020340034846577537
urban contemporary,trap queen,0.013653865341983984
urban contemporary,neo r&b,0.007024855763629767
urban contemporary,hip house,0.014713839651479654
urban contemporary,desi pop,0.007356919825739827
urban contemporary,canadian pop,0.02942767930295942
urban contemporary,bubblegum dance,0.007672809931529523
urban contemporary,trap soul,0.007741014027782933
urban contemporary,conscious hip hop,0.007741014027782933
urban contemporary,canadian contemporary r&b,0.007811069881307198
urban contemporary,boy band,0.12497711810091583
urban contemporary,vocal house,0.01576612566134672
urban contemporary,british soul,0.04055802366149952
urban contemporary,nyc pop,0.008192319205190368
urban contemporary,electro,0.11484206485225112
urban contemporary,chicago rap,0.027140709357643455
urban contemporary,gospel,0.027140709357643455
mellow gold,adult standards,0.24533277424194289
mellow gold,folk rock,0.5478542690755455
mellow gold,classic rock,0.5092235193330391
mellow gold,alternative rock,0.010693505400348524
mellow gold,new americana,0.025190288496772628
mellow gold,soul,0.03276781073227375
mellow gold,album rock,0.4888395246513053
mellow gold,folk,0.3545628578394311
mellow gold,new wave pop,0.2509521710279845
mellow gold,quiet storm,0.041637105352788195
mellow gold,art rock,0.24709113907850389
mellow gold,hard rock,0.1752409563382895
mellow gold,metal,0.007719648952314029
mellow gold,blues rock,0.17755192590322144
mellow gold,brill building pop,0.1713554668791244
mellow gold,art pop,0.00394816141399279
mellow gold,roots rock,0.2776597502484309
mellow gold,neo soul,0.00401373441534858
mellow gold,country,0.024140227479263365
mellow gold,dance rock,0.19955831874954066
mellow gold,europop,0.03692744729379982
mellow gold,motown,0.05472532219729487
mellow gold,neo mellow,0.013047671948491435
mellow gold,disco,0.08263525567377927
mellow gold,psychedelic rock,0.14588621153106107
mellow gold,jazz fusion,0.004573080405079866
mellow gold,vocal jazz,0.013848874720779225
mellow gold,modern blues rock,0.004630969803236962
mellow gold,new wave,0.16002170683872308
mellow gold,rock-and-roll,0.07203384657151624
mellow gold,classic soul,0.014406769314303292
mellow gold,traditional folk,0.168078975333538
mellow gold,electric blues,0.0483549044321383
mellow gold,alternative country,0.03881894637699079
mellow gold,bubblegum pop,0.2108755426039124
mellow gold,blues,0.014818474149146277
mellow gold,classic uk pop,0.19549424775314506
mellow gold,modern blues,0.015446894115618726
mellow gold,lilith,0.09821777776428298
mellow gold,post-disco,0.010421756658012038
mellow gold,new romantic,0.19069251784911845
mellow gold,lounge,0.048075441484815684
mellow gold,permanent wave,0.0789036108849619
mellow gold,singer-songwriter,0.2630031770006185
mellow gold,rockabilly,0.030248083693359518
mellow gold,symphonic rock,0.12165531143363528
mellow gold,australian pop,0.0061855801585434245
mellow gold,pub rock,0.05005673705188518
mellow gold,melancholia,0.025175163734978745
mellow gold,bluegrass,0.00652842215124394
mellow gold,glam metal,0.03306331670242313
mellow gold,jam band,0.05324820425539145
mellow gold,merseybeat,0.08652833191501108
mellow gold,progressive rock,0.06030226891555268
mellow gold,texas country,0.02095648711539777
mellow gold,heartland rock,0.33072359255458683
mellow gold,country dawn,0.007142492739258044
mellow gold,easy listening,0.028788901139168654
mellow gold,canadian pop,0.02210788441426914
mellow gold,southern rock,0.08915343973839862
mellow gold,synthpop,0.12734886290972347
mellow gold,yacht rock,0.2666710205147884
mellow gold,british blues,0.03074286506071444
mellow gold,outlaw country,0.0465242105199235
mellow gold,anti-folk,0.007824208780217057
mellow gold,power pop,0.08046742493087788
mellow gold,british soul,0.008125249156968106
mellow gold,classic garage rock,0.016250498313936212
mellow gold,country blues,0.008206099398622158
mellow gold,piano rock,0.058627205890120715
mellow gold,protopunk,0.01711090007797822
mellow gold,british invasion,0.0787295821622217
mellow gold,american folk revival,0.026243194054073937
mellow gold,australian dance,0.008953588489170938
mellow gold,canadian singer-songwriter,0.07249696637693825
indie pop,tropical house,0.006993391744444244
indie pop,adult standards,0.003502890201031894
indie pop,indie poptimism,0.19120106078328047
indie pop,alternative rock,0.10840502061775603
indie pop,new americana,0.0474250455782268
indie pop,alternative r&b,0.014763666003250742
indie pop,folk,0.003705534049110115
indie pop,art rock,0.02312194524989708
indie pop,post-teen pop,0.003878708667033992
indie pop,alternative metal,0.0038956834031325105
indie pop,indie soul,0.003947976795376618
indie pop,art pop,0.17610710569029386
indie pop,roots rock,0.008042187376760768
indie pop,freak folk,0.20033737821169928
indie pop,dance rock,0.012385807170769314
indie pop,electronica,0.008603204989730995
indie pop,vapor soul,0.10522672835293134
indie pop,neo mellow,0.013227029805809365
indie pop,indie r&b,0.004524886877828038
indie pop,modern blues rock,0.004694628732162531
indie pop,chill r&b,0.009480270165004523
indie pop,new wave,0.009542436537103627
indie pop,alternative dance,0.17233167362212787
indie pop,deep new americana,0.01927604518868331
indie pop,traditional folk,0.004868269932955083
indie pop,alternative country,0.01967628258840215
indie pop,indie cafe pop,0.06462944300865126
indie pop,escape room,0.020176304134412848
indie pop,indiecoustica,0.020402587518214554
indie pop,acoustic pop,0.010358245956772039
indie pop,indie electropop,0.04661210680547423
indie pop,dance-punk,0.12478354962115545
indie pop,lilith,0.02620208254043377
indie pop,new rave,0.1336898395721925
indie pop,shimmer pop,0.2707572405583304
indie pop,dream pop,0.17786563435728342
indie pop,chillwave,0.19454053757827872
indie pop,folk-pop,0.02243441386460221
indie pop,permanent wave,0.02856723124580185
indie pop,progressive bluegrass,0.00574058866440319
indie pop,metropopolis,0.13266679729935982
indie pop,singer-songwriter,0.011592109154874075
indie pop,uk pop,0.011648794623254966
indie pop,swedish alternative rock,0.0117647058823529
indie pop,la pop,0.024531107536126417
indie pop,show tunes,0.006132776884031577
indie pop,indietronica,0.2146471909411064
indie pop,neo-psychedelic,0.043403811021918925
indie pop,nu gaze,0.11847035129482841
indie pop,australian pop,0.006270609304576791
indie pop,chamber pop,0.12686208612169225
indie pop,melancholia,0.06380307582901656
indie pop,hollywood,0.006380307582901645
indie pop,indie punk,0.01291344235172831
indie pop,emo,0.00679235610811324
indie pop,indie garage rock,0.10257144595042877
indie pop,bubblegrunge,0.08889525315703828
indie pop,chamber psych,0.006884773364478236
indie pop,post-hardcore,0.006981068577610938
indie pop,alternative emo,0.007186437903312082
indie pop,shoegaze,0.058369286865509906
indie pop,la indie,0.16304349816084307
indie pop,canadian pop,0.00747059570589359
indie pop,brooklyn indie,0.1390303406750003
indie pop,canadian indie,0.09268689378333361
indie pop,hyperpop,0.00779136680626491
indie pop,outlaw country,0.00786062476213012
indie pop,anti-folk,0.1586352617560569
indie pop,garage psych,0.016009736880935765
indie pop,bedroom pop,0.1292805307752367
indie pop,swedish indie pop,0.03232013269380918
indie pop,power pop,0.008157355826841628
indie pop,garage rock,0.008318903308077052
indie pop,nyc pop,0.07487012977269325
indie pop,piano rock,0.050942670810849355
indie pop,modern folk rock,0.04245222567570783
indie pop,modern indie pop,0.01716058723504643
indie pop,broadway,0.00867305624440573
indie pop,nu disco,0.01734611248881146
indie pop,filter house,0.00867305624440573
indie pop,norwegian indie,0.01734611248881146
indie pop,noise pop,0.09540361868846281
indie pop,experimental pop,0.07015115223528756
indie pop,vapor pop,0.0181533352896579
indie pop,australian dance,0.00907666764482895
indie pop,canadian singer-songwriter,0.009186691875800346
indie pop,swedish electropop,0.009300816647554111
indie pop,scandipop,0.009300816647554111
indie pop,baroque pop,0.12091061641820278
tropical house,indie poptimism,0.10018674630303015
tropical house,pop edm,0.3038814473442679
tropical house,progressive house,0.15510751586588045
tropical house,post-teen pop,0.07447259123936578
tropical house,swedish pop,0.027679013193210977
tropical house,indie soul,0.01994804316701204
tropical house,art pop,0.004044640317635739
tropical house,neo soul,0.008223631375893325
tropical house,house,0.2837054482273763
tropical house,europop,0.004203313517092022
tropical house,electronica,0.021734816768779308
tropical house,vapor soul,0.06202954069099087
tropical house,neo mellow,0.004455503417119533
tropical house,chill r&b,0.004790120314483892
tropical house,alternative dance,0.014512410797700381
tropical house,electronic trap,0.014758819081963415
tropical house,indie cafe pop,0.02009568227852121
tropical house,future bass,0.015180584506261918
tropical house,progressive trance,0.010157258243474576
tropical house,indie electropop,0.031402424308399124
tropical house,progressive electro house,0.17338668258004442
tropical house,vapor twitch,0.026373934671150567
tropical house,shimmer pop,0.0164167442790355
tropical house,chillwave,0.016850741860879315
tropical house,deep house,0.15443960018728053
tropical house,metropopolis,0.017486841245453077
tropical house,uplifting trance,0.011714349187104789
tropical house,trance,0.017571523780657183
tropical house,uk pop,0.07651561066382528
tropical house,la pop,0.012394895345847257
tropical house,indietronica,0.018592343018770885
tropical house,deep groove house,0.14955375706832652
tropical house,nu jazz,0.012531859673281853
tropical house,australian pop,0.025346934204405813
tropical house,bass house,0.01297170713256468
tropical house,organic house,0.019693418530844498
tropical house,electra,0.0066460222168919225
tropical house,drum and bass,0.020063860117180976
tropical house,uk contemporary r&b,0.02059194669163744
tropical house,uk hip hop,0.006863982230545851
tropical house,tech house,0.03431991115272903
tropical house,gaming edm,0.01372796446109159
tropical house,bass trap,0.006910204855368418
tropical house,minimal techno,0.03455102427684209
tropical house,norwegian pop,0.0846562163188821
tropical house,uk dance,0.19047648671748463
tropical house,grime,0.02131468981756901
tropical house,liquid funk,0.021468588493506413
tropical house,brostep,0.014860957456944046
tropical house,hip house,0.0075493739375053215
tropical house,deep tropical house,0.40338313262775694
tropical house,new french touch,0.19788606506267326
tropical house,big room,0.11708035875308542
tropical house,vocal house,0.032357122541086025
tropical house,sky room,0.008089280635271479
tropical house,dutch pop,0.008165237988413288
tropical house,downtempo,0.02449571396523975
tropical house,danish pop,0.008165237988413288
tropical house,electro swing,0.008243376017461723
tropical house,british soul,0.01664760220523709
tropical house,nyc pop,0.008406627034183933
tropical house,slap house,0.10295973345818699
tropical house,disco house,0.05147986672909355
tropical house,nu disco,0.052587087306877
tropical house,filter house,0.01752902910229237
tropical house,norwegian indie,0.00876451455114613
tropical house,canadian electronic,0.02688448358733697
tropical house,german techno,0.045861910385012084
tropical house,brazilian edm,0.009172382077002439
tropical house,swedish electropop,0.028196684264884198
tropical house,scandipop,0.04699447377480703
tropical house,ninja,0.018797789509922835
adult standards,folk rock,0.1838079529634059
adult standards,classic rock,0.05045708512720948
adult standards,soul,0.1531942427605104
adult standards,album rock,0.02995057553274738
adult standards,folk,0.11628852695663883
adult standards,new wave pop,0.03459492030108313
adult standards,quiet storm,0.09711392863566781
adult standards,art rock,0.011703580321753337
adult standards,contemporary country,0.003918045326545716
adult standards,blues rock,0.0039611494324830465
adult standards,brill building pop,0.40366429090690004
adult standards,roots rock,0.004070694957074572
adult standards,neo soul,0.004119099689560368
adult standards,country,0.012386968496907236
adult standards,europop,0.00421075960533257
adult standards,motown,0.12528429782627026
adult standards,neo mellow,0.008926792509737935
adult standards,disco,0.09373132135224838
adult standards,country road,0.004635893749128983
adult standards,psychedelic rock,0.009357243567405749
adult standards,jazz fusion,0.004693129172888444
adult standards,vocal jazz,0.3979478735960904
adult standards,new jack swing,0.0048300725250495224
adult standards,rock-and-roll,0.30555592356065686
adult standards,classic soul,0.04435489212977273
adult standards,traditional folk,0.019713285391010138
adult standards,bubblegum pop,0.24157537667150963
adult standards,classic uk pop,0.12860654032536456
adult standards,jazz funk,0.015432784839043756
adult standards,cool jazz,0.07368829309332037
adult standards,jazz,0.07926196675221597
adult standards,lilith,0.010610116901320521
adult standards,post-disco,0.005347670046445097
adult standards,bebop,0.06980173898536368
adult standards,soundtrack,0.005391325220142629
adult standards,modern country rock,0.005436067275445322
adult standards,new romantic,0.005436067275445322
adult standards,lounge,0.5810858598655119
adult standards,smooth jazz,0.028388935467810072
adult standards,rhythm and blues,0.05703772524946238
adult standards,singer-songwriter,0.03520530278736911
adult standards,soul jazz,0.012030741729521677
adult standards,southern soul,0.018426072420945516
adult standards,hard bop,0.012349914963409536
adult standards,show tunes,0.00620842633108265
adult standards,rockabilly,0.2421286269122216
adult standards,jazz saxophone,0.019043876854463404
adult standards,swing,0.2042987916021578
adult standards,hollywood,0.012918020774971506
adult standards,christian music,0.0065363665626038125
adult standards,big band,0.14251132501063302
adult standards,merseybeat,0.163938097732095
adult standards,christian alternative rock,0.006876141641725342
adult standards,doo-wop,0.12460403068253723
adult standards,classical tenor,0.007168873226989003
adult standards,heartland rock,0.007221393146897737
adult standards,contemporary vocal jazz,0.13095152174736924
adult standards,stride,0.07275084541520516
adult standards,easy listening,0.40623885271541593
adult standards,christmas instrumental,0.029774566708770656
adult standards,canadian pop,0.022688242520337076
adult standards,jazz piano,0.04574691147293852
adult standards,jazz trumpet,0.03909592144472529
adult standards,yacht rock,0.12510694862312088
adult standards,scorecore,0.008029603511982342
adult standards,smooth saxophone,0.00842151921066514
adult standards,piano rock,0.008595177052156622
adult standards,british invasion,0.08977369642581767
adult standards,american folk revival,0.017954739285163557
adult standards,soul blues,0.0363246308428824
adult standards,australian dance,0.009188630773666162
adult standards,movie tunes,0.009188630773666162
adult standards,jazz guitar,0.009188630773666162
indie poptimism,pop edm,0.0732644970439763
indie poptimism,alternative r&b,0.011330520356276352
indie poptimism,pop punk,0.003909950740404899
indie poptimism,progressive house,0.007853107156633454
indie poptimism,post-teen pop,0.08731808887763515
indie poptimism,indie soul,0.020199423565155028
indie poptimism,art pop,0.016382439572766305
indie poptimism,house,0.00844943045365043
indie poptimism,vapor soul,0.2871370144310216
indie poptimism,neo mellow,0.02706990353837524
indie poptimism,hip pop,0.004524377414982572
indie poptimism,chill r&b,0.01455145274404479
indie poptimism,alternative dance,0.05878117070431166
indie poptimism,indie cafe pop,0.11700630833624392
indie poptimism,future bass,0.02049584873004484
indie poptimism,escape room,0.020646003475383368
indie poptimism,indiecoustica,0.052193886700168224
indie poptimism,acoustic pop,0.015899075018722342
indie poptimism,indie electropop,0.3285808837202615
indie poptimism,progressive electro house,0.010640706634484354
indie poptimism,vapor twitch,0.04807132666977121
indie poptimism,lilith,0.005362412100731517
indie poptimism,new rave,0.010944168462342696
indie poptimism,shimmer pop,0.2161071133743515
indie poptimism,chillwave,0.051189272459245094
indie poptimism,viral pop,0.0171397792547765
indie poptimism,folk-pop,0.03443502215750904
indie poptimism,deep house,0.0057920670571409705
indie poptimism,permanent wave,0.005846453856501288
indie poptimism,metropopolis,0.1534624535112128
indie poptimism,indie anthem-folk,0.04151689700276773
indie poptimism,uk pop,0.03575992699260755
indie poptimism,swedish alternative rock,0.012038585308576932
indie poptimism,la pop,0.11923538168046621
indie poptimism,indietronica,0.1255109280847012
indie poptimism,australian pop,0.012833175058483581
indie poptimism,australian indie,0.006815506834246143
indie poptimism,bass trap,0.013994571159380964
indie poptimism,norwegian pop,0.007143586117410505
indie poptimism,la indie,0.08341955511876986
indie poptimism,canadian pop,0.0382225465772974
indie poptimism,deep tropical house,0.015413829017161929
indie poptimism,new french touch,0.030827658034323746
indie poptimism,brooklyn indie,0.03161487387093398
indie poptimism,canadian indie,0.007903718467733523
indie poptimism,hyperpop,0.023918243661746996
indie poptimism,pixie,0.008268134335652655
indie poptimism,bedroom pop,0.008268134335652655
indie poptimism,danish pop,0.008268134335652655
indie poptimism,social media pop,0.05787694034956847
indie poptimism,swedish indie pop,0.008268134335652655
indie poptimism,banjo,0.008347257041177225
indie poptimism,nyc pop,0.1021507836910498
indie poptimism,piano rock,0.026064301757134367
indie poptimism,nashville singer-songwriter,0.008688100585711456
indie poptimism,modern indie pop,0.008780040718411208
indie poptimism,nu disco,0.07987466552553846
indie poptimism,filter house,0.017749925672341904
indie poptimism,chillstep,0.008973031700969414
indie poptimism,canadian electronic,0.009074425108007822
indie poptimism,vapor pop,0.11145564251507056
indie poptimism,australian dance,0.018575940419178427
indie poptimism,swedish electropop,0.019034674690671993
indie poptimism,baroque pop,0.009517337345335997
folk rock,classic rock,0.4725274725274726
folk rock,alternative rock,0.022307299073514364
folk rock,new americana,0.03753461819032822
folk rock,soul,0.018987676440124224
folk rock,album rock,0.29298753307495307
folk rock,folk,0.4498838606904829
folk rock,new wave pop,0.031253815395899665
folk rock,art rock,0.25375855345031706
folk rock,hard rock,0.1231789159940091
folk rock,blues rock,0.20532159673585637
folk rock,brill building pop,0.3168376561996702
folk rock,art pop,0.004118051759228303
folk rock,roots rock,0.38890152254143784
folk rock,country,0.012589493667461094
folk rock,freak folk,0.012619866434564475
folk rock,dance rock,0.06371796786964845
folk rock,motown,0.026344692051833873
folk rock,disco,0.013609116443641378
folk rock,psychedelic rock,0.35663374375909407
folk rock,vocal jazz,0.009629863443967435
folk rock,new wave,0.019636174091399616
folk rock,punk,0.009883324222147993
folk rock,rock-and-roll,0.18532925189296368
folk rock,classic soul,0.005008898699809805
folk rock,traditional folk,0.3155606180880193
folk rock,electric blues,0.07060987881136027
folk rock,alternative country,0.07591750326458868
folk rock,bubblegum pop,0.39897828696482684
folk rock,blues,0.04121631118234581
folk rock,classic uk pop,0.27187521699784667
folk rock,modern blues,0.016111577723745496
folk rock,lilith,0.09166052181170536
folk rock,new romantic,0.016574838603294895
folk rock,lounge,0.033429426277687635
folk rock,permanent wave,0.047027915679246135
folk rock,progressive bluegrass,0.0059064159328194865
folk rock,singer-songwriter,0.3518455606549272
folk rock,traditional blues,0.01198529108827695
folk rock,rockabilly,0.0883390650419511
folk rock,symphonic rock,0.12054566060003169
folk rock,pub rock,0.09136870857345225
folk rock,melancholia,0.05251691429851957
folk rock,bluegrass,0.006809341743129749
folk rock,jam band,0.06942435928294133
folk rock,merseybeat,0.3124096167732361
folk rock,progressive rock,0.027954262312584466
folk rock,doo-wop,0.049249390102847235
folk rock,texas country,0.02914433313253162
folk rock,heartland rock,0.21284439499128716
folk rock,experimental,0.05214885156456195
folk rock,easy listening,0.015013847276131309
folk rock,post-punk,0.007565344158360077
folk rock,old-time,0.0077491444932398235
folk rock,southern rock,0.08524058942563817
folk rock,yacht rock,0.14304648308981693
folk rock,british blues,0.12024651756097038
folk rock,outlaw country,0.05661385170722977
folk rock,anti-folk,0.024482659157056386
folk rock,punk blues,0.016321772771370924
folk rock,acoustic blues,0.008236103518456717
folk rock,banjo,0.008392995778307433
folk rock,power pop,0.09232295356138143
folk rock,appalachian folk,0.016949761206030756
folk rock,classic garage rock,0.18644737326633787
folk rock,garage rock,0.008559209850218297
folk rock,country blues,0.017118419700436482
folk rock,piano rock,0.04367853486341322
folk rock,nashville singer-songwriter,0.008735706972682666
folk rock,protopunk,0.13385389700323524
folk rock,british invasion,0.23722785729558893
folk rock,american folk revival,0.10948978029027179
folk rock,canadian singer-songwriter,0.03780826423017847
folk rock,baroque pop,0.047847437646934554
classic rock,alternative rock,0.022307299073514364
classic rock,new americana,0.0037534618190327995
classic rock,soul,0.0341778175922236
classic rock,album rock,0.6544656582972977
classic rock,folk,0.17537845416747633
classic rock,new wave pop,0.07422781156526181
classic rock,art rock,0.34891801099418607
classic rock,hard rock,0.3973513419161583
classic rock,metal,0.08857010055272241
classic rock,blues rock,0.46298007107104866
classic rock,brill building pop,0.10155053083322763
classic rock,art pop,0.004118051759228303
classic rock,roots rock,0.27719576606676954
classic rock,country,0.004196497889153661
classic rock,dance rock,0.11469234216536728
classic rock,motown,0.00878156401727792
classic rock,disco,0.004536372147880496
classic rock,psychedelic rock,0.3851644432598216
classic rock,jazz fusion,0.023849305831934897
classic rock,modern blues rock,0.014490724678250078
classic rock,new wave,0.05399947875134892
classic rock,punk,0.019766648444295987
classic rock,rock-and-roll,0.0701245817973376
classic rock,classic soul,0.005008898699809805
classic rock,traditional folk,0.060106784397717994
classic rock,electric blues,0.19669894811736077
classic rock,alternative country,0.005061166884305912
classic rock,bubblegum pop,0.11764744359219259
classic rock,blues,0.12364893354703721
classic rock,classic uk pop,0.1829929345177813
classic rock,modern blues,0.08055788861872737
classic rock,lilith,0.01617538620206571
classic rock,new romantic,0.05524946201098302
classic rock,rhythm and blues,0.00579702839329721
classic rock,permanent wave,0.09405583135849227
classic rock,singer-songwriter,0.13716013381463266
classic rock,traditional blues,0.0539338098972465
classic rock,power metal,0.01235415527768502
classic rock,rockabilly,0.03154966608641108
classic rock,symphonic rock,0.23474681274743026
classic rock,skate punk,0.006488720242031731
classic rock,pub rock,0.05221069061340122
classic rock,melancholia,0.019693842861944866
classic rock,neo classical metal,0.006564614287314918
classic rock,glam metal,0.12414974132192591
classic rock,jam band,0.06942435928294133
classic rock,merseybeat,0.10413653892441199
classic rock,progressive rock,0.14675987714106853
classic rock,stoner rock,0.007286083283132849
classic rock,comic,0.0073394618962512315
classic rock,heartland rock,0.27156009016129734
classic rock,experimental,0.02234950781338374
classic rock,post-punk,0.015130688316720042
classic rock,southern rock,0.20147775682423563
classic rock,chicago blues,0.031253815395899665
classic rock,yacht rock,0.15894053676646336
classic rock,instrumental rock,0.02384108051496947
classic rock,british blues,0.22446016611381148
classic rock,outlaw country,0.008087693101032856
classic rock,punk blues,0.008160886385685462
classic rock,acoustic blues,0.016472207036913322
classic rock,dutch pop,0.008313439520466037
classic rock,power pop,0.05875097044815181
classic rock,classic garage rock,0.059324164221107534
classic rock,garage rock,0.008559209850218297
classic rock,country blues,0.017118419700436482
classic rock,piano rock,0.04367853486341322
classic rock,protopunk,0.12493030386968618
classic rock,texas blues,0.03608879746405114
classic rock,delta blues,0.01804439873202557
classic rock,british invasion,0.17335881879293036
classic rock,soul blues,0.027688900037376674
classic rock,canadian singer-songwriter,0.018904132115089234
classic rock,baroque pop,0.01913897505877382
pop edm,pop punk,0.003953155927582386
pop edm,progressive house,0.1667375735691159
pop edm,post-teen pop,0.012038585308576932
pop edm,swedish pop,0.008096436125954343
pop edm,house,0.14949895030748406
pop edm,vapor soul,0.036288736930121135
pop edm,chill r&b,0.004904082386137487
pop edm,electronic trap,0.10576962991271244
pop edm,indie cafe pop,0.005143444998736424
pop edm,future bass,0.23830678432808017
pop edm,progressive trance,0.02079782050261103
pop edm,indie electropop,0.08573205727473998
pop edm,progressive electro house,0.28509460742915715
pop edm,vapor twitch,0.14040727328513913
pop edm,deep house,0.07612890663368321
pop edm,uplifting trance,0.011993046049352585
pop edm,trance,0.01798956907402882
pop edm,dubstep,0.04893172289450487
